,type,event,start,end,satellite,lon,lat,poly,ID,l0_files,l1c_files
113,non_eruption,Poas_20,2016-11-07 00:00:00,2016-11-07 23:59:59,S2A,-84.230588, 10.196525,"POLYGON((-84.27620181128546 10.06994945378888,-84.27623783891016 10.32309319440173,-84.18493816108983 10.32309319440173,-84.18497418871453 10.06994945378888,-84.27620181128546 10.06994945378888))",113,"['S2A_OPER_MSI_L0__GR_SGS__20161107T210126_S20161107T161026_D04_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20161107T210126_S20161107T161030_D03_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20161107T210126_S20161107T161030_D04_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20161107T210126_S20161107T161034_D03_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20161107T210126_S20161107T161034_D04_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20161107T210126_S20161107T161037_D03_N02.04.tar']","['S2A_MSIL1C_20161107T160512_N0204_R054_T16PHS_20161107T160726', 'S2A_MSIL1C_20161107T160512_N0204_R054_T16PGS_20161107T160726']"
114,eruption,Poas_21,2017-06-25 00:00:00,2017-06-25 23:59:59,S2A,-84.230684, 10.196457,"POLYGON((-84.27629780173412 10.06988145328795,-84.27633382910581 10.32302519495229,-84.18503417089418 10.32302519495229,-84.18507019826588 10.06988145328795,-84.27629780173412 10.06988145328795))",114,"['S2A_OPER_MSI_L0__GR_MTI__20170625T205338_S20170625T161026_D04_N02.05.tar', 'S2A_OPER_MSI_L0__GR_MTI__20170625T205338_S20170625T161030_D03_N02.05.tar', 'S2A_OPER_MSI_L0__GR_MTI__20170625T205338_S20170625T161030_D04_N02.05.tar', 'S2A_OPER_MSI_L0__GR_MTI__20170625T205338_S20170625T161034_D03_N02.05.tar', 'S2A_OPER_MSI_L0__GR_MTI__20170625T205338_S20170625T161034_D04_N02.05.tar', 'S2A_OPER_MSI_L0__GR_MTI__20170625T205338_S20170625T161037_D03_N02.05.tar']","['S2A_MSIL1C_20170625T160511_N0205_R054_T16PGS_20170625T160509', 'S2A_MSIL1C_20170625T160511_N0205_R054_T16PHS_20170625T160509']"
115,eruption,Poas_22,2017-06-15 00:00:00,2017-06-15 23:59:59,S2A,-84.23056, 10.1964,"POLYGON((-84.27617379372788 10.06982445286804,-84.2762098208875 10.32296819541378,-84.18491017911249 10.32296819541378,-84.18494620627212 10.06982445286804,-84.27617379372788 10.06982445286804))",115,"['S2A_OPER_MSI_L0__GR_MPS__20170617T024926_S20170615T161027_D04_N02.05.tar', 'S2A_OPER_MSI_L0__GR_MPS__20170617T024926_S20170615T161031_D04_N02.05.tar', 'S2A_OPER_MSI_L0__GR_MPS__20170617T024926_S20170615T161034_D03_N02.05.tar', 'S2A_OPER_MSI_L0__GR_MPS__20170617T024926_S20170615T161034_D04_N02.05.tar', 'S2A_OPER_MSI_L0__GR_MPS__20170617T024926_S20170615T161038_D03_N02.05.tar', 'S2A_OPER_MSI_L0__GR_MPS__20170617T024926_S20170615T161041_D03_N02.05.tar']","['S2A_MSIL1C_20170615T161031_N0205_R054_T16PGS_20170615T161027', 'S2A_MSIL1C_20170615T161031_N0205_R054_T16PHS_20170615T161027']"
116,non_eruption,Raung_10,2019-07-10 00:00:00,2019-07-10 23:59:59,S2B,114.05634390948573,-8.116587097438565,"POLYGON((114.010962412372 -8.243170545899735,114.0109908143335 -7.989997809666106,114.1016970046379 -7.989997809666106,114.1017254065994 -8.243170545899735,114.010962412372 -8.243170545899735))",116,"['S2B_OPER_MSI_L0__GR_SGS__20190710T055204_S20190710T025008_D08_N02.08.tar', 'S2B_OPER_MSI_L0__GR_SGS__20190710T055204_S20190710T025012_D07_N02.08.tar', 'S2B_OPER_MSI_L0__GR_SGS__20190710T055204_S20190710T025012_D08_N02.08.tar', 'S2B_OPER_MSI_L0__GR_SGS__20190710T055204_S20190710T025016_D07_N02.08.tar']","['S2B_MSIL1C_20190710T022559_N0208_R046_T49LHL_20190710T060021', 'S2B_MSIL1C_20190710T022559_N0208_R046_T49MHM_20190710T060021']"
117,eruption,Raung_10,2020-07-19 00:00:00,2020-07-19 23:59:59,S2A,114.05634390948573,-8.116587097438565,"POLYGON((114.010962412372 -8.243170545899735,114.0109908143335 -7.989997809666106,114.1016970046379 -7.989997809666106,114.1017254065994 -8.243170545899735,114.010962412372 -8.243170545899735))",117,"['S2B_OPER_MSI_L0__GR_SGS__20190710T055204_S20190710T025008_D08_N02.08.tar', 'S2B_OPER_MSI_L0__GR_SGS__20190710T055204_S20190710T025012_D07_N02.08.tar', 'S2B_OPER_MSI_L0__GR_SGS__20190710T055204_S20190710T025012_D08_N02.08.tar', 'S2B_OPER_MSI_L0__GR_SGS__20190710T055204_S20190710T025016_D07_N02.08.tar']","['S2A_MSIL1C_20200719T022551_N0209_R046_T49MHM_20200719T060041', 'S2A_MSIL1C_20200719T022551_N0209_R046_T49LHL_20200719T060041']"
118,eruption,Raung_11,2020-07-24 00:00:00,2020-07-24 23:59:59,S2B,114.05634390948573,-8.116587097438565,"POLYGON((114.010962412372 -8.243170545899735,114.0109908143335 -7.989997809666106,114.1016970046379 -7.989997809666106,114.1017254065994 -8.243170545899735,114.010962412372 -8.243170545899735))",118,"['S2B_OPER_MSI_L0__GR_SGS__20190720T055200_S20190720T025005_D08_N02.08.tar', 'S2B_OPER_MSI_L0__GR_SGS__20190720T055200_S20190720T025008_D08_N02.08.tar', 'S2B_OPER_MSI_L0__GR_SGS__20190720T055200_S20190720T025012_D07_N02.08.tar', 'S2B_OPER_MSI_L0__GR_SGS__20190720T055200_S20190720T025012_D08_N02.08.tar', 'S2B_OPER_MSI_L0__GR_SGS__20190720T055200_S20190720T025016_D07_N02.08.tar']","['S2B_MSIL1C_20200724T022549_N0209_R046_T49MHM_20200724T060733', 'S2B_MSIL1C_20200724T022549_N0209_R046_T49LHL_20200724T060733']"
119,non_eruption,Raung_11,2019-07-20 00:00:00,2019-07-20 23:59:59,S2B,114.05634390948573,-8.116587097438565,"POLYGON((114.010962412372 -8.243170545899735,114.0109908143335 -7.989997809666106,114.1016970046379 -7.989997809666106,114.1017254065994 -8.243170545899735,114.010962412372 -8.243170545899735))",119,"['S2B_OPER_MSI_L0__GR_SGS__20190720T055200_S20190720T025005_D08_N02.08.tar', 'S2B_OPER_MSI_L0__GR_SGS__20190720T055200_S20190720T025008_D08_N02.08.tar', 'S2B_OPER_MSI_L0__GR_SGS__20190720T055200_S20190720T025012_D07_N02.08.tar', 'S2B_OPER_MSI_L0__GR_SGS__20190720T055200_S20190720T025012_D08_N02.08.tar', 'S2B_OPER_MSI_L0__GR_SGS__20190720T055200_S20190720T025016_D07_N02.08.tar']","['S2B_MSIL1C_20190720T022559_N0208_R046_T49MHM_20190720T055941', 'S2B_MSIL1C_20190720T022559_N0208_R046_T49LHL_20190720T055941']"
120,eruption,Raung_12,2020-07-29 00:00:00,2020-07-29 23:59:59,S2A,114.05634390948573,-8.116587097438565,"POLYGON((114.010962412372 -8.243170545899735,114.0109908143335 -7.989997809666106,114.1016970046379 -7.989997809666106,114.1017254065994 -8.243170545899735,114.010962412372 -8.243170545899735))",120,"['S2A_OPER_MSI_L0__GR_SGS__20190725T055210_S20190725T025004_D08_N02.08.tar', 'S2A_OPER_MSI_L0__GR_SGS__20190725T055210_S20190725T025008_D07_N02.08.tar', 'S2A_OPER_MSI_L0__GR_SGS__20190725T055210_S20190725T025008_D08_N02.08.tar', 'S2A_OPER_MSI_L0__GR_SGS__20190725T055210_S20190725T025011_D07_N02.08.tar']","['S2A_MSIL1C_20200729T022601_N0209_R046_T49LHL_20200729T070109', 'S2A_MSIL1C_20200729T022601_N0209_R046_T49MHM_20200729T070109']"
121,non_eruption,Raung_12,2019-07-25 00:00:00,2019-07-25 23:59:59,S2A,114.05634390948573,-8.116587097438565,"POLYGON((114.010962412372 -8.243170545899735,114.0109908143335 -7.989997809666106,114.1016970046379 -7.989997809666106,114.1017254065994 -8.243170545899735,114.010962412372 -8.243170545899735))",121,"['S2A_OPER_MSI_L0__GR_SGS__20190725T055210_S20190725T025004_D08_N02.08.tar', 'S2A_OPER_MSI_L0__GR_SGS__20190725T055210_S20190725T025008_D07_N02.08.tar', 'S2A_OPER_MSI_L0__GR_SGS__20190725T055210_S20190725T025008_D08_N02.08.tar', 'S2A_OPER_MSI_L0__GR_SGS__20190725T055210_S20190725T025011_D07_N02.08.tar']","['S2A_MSIL1C_20190725T022551_N0208_R046_T49MHM_20190725T055956', 'S2A_MSIL1C_20190725T022551_N0208_R046_T49LHL_20190725T055956']"
122,eruption,Raung_1_03,2020-08-03 00:00:00,2020-08-03 23:59:59,S2B,114.05634390948573,-8.116587097438565,"POLYGON((114.010962412372 -8.243170545899735,114.0109908143335 -7.989997809666106,114.1016970046379 -7.989997809666106,114.1017254065994 -8.243170545899735,114.010962412372 -8.243170545899735))",122,"['S2B_OPER_MSI_L0__GR_VGS2_20200803T060231_S20200803T025002_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200803T060231_S20200803T025006_D07_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200803T060231_S20200803T025006_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200803T060231_S20200803T025010_D07_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200803T060231_S20200803T025010_D08_N02.09.tar']","['S2B_MSIL1C_20200803T022549_N0209_R046_T49LHL_20200803T060647', 'S2B_MSIL1C_20200803T022549_N0209_R046_T49MHM_20200803T060647']"
123,eruption,Raung_1_04,2020-08-08 00:00:00,2020-08-08 23:59:59,S2A,114.05634390948573,-8.116587097438565,"POLYGON((114.010962412372 -8.243170545899735,114.0109908143335 -7.989997809666106,114.1016970046379 -7.989997809666106,114.1017254065994 -8.243170545899735,114.010962412372 -8.243170545899735))",123,"['S2A_OPER_MSI_L0__GR_VGS2_20200808T041805_S20200808T025005_D08_N02.09.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20200808T041805_S20200808T025009_D07_N02.09.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20200808T041805_S20200808T025009_D08_N02.09.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20200808T041805_S20200808T025013_D07_N02.09.tar']","['S2A_MSIL1C_20200808T022601_N0209_R046_T49MHM_20200808T042111', 'S2A_MSIL1C_20200808T022601_N0209_R046_T49LHL_20200808T042111']"
124,eruption,Raung_1_05,2020-08-23 00:00:00,2020-08-23 23:59:59,S2B,114.05634390948573,-8.116587097438565,"POLYGON((114.010962412372 -8.243170545899735,114.0109908143335 -7.989997809666106,114.1016970046379 -7.989997809666106,114.1017254065994 -8.243170545899735,114.010962412372 -8.243170545899735))",124,"['S2B_OPER_MSI_L0__GR_VGS1_20200813T042434_S20200813T025002_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS1_20200813T042434_S20200813T025006_D07_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS1_20200813T042434_S20200813T025006_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS1_20200823T042639_S20200823T025002_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS1_20200823T042639_S20200823T025006_D07_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS1_20200823T042639_S20200823T025006_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200813T041346_S20200813T025002_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200813T041346_S20200813T025006_D07_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200813T041346_S20200813T025006_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200813T041346_S20200813T025010_D07_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200813T041346_S20200813T025010_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200823T041348_S20200823T025002_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200823T041348_S20200823T025006_D07_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200823T041348_S20200823T025006_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200823T041348_S20200823T025010_D07_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200823T041348_S20200823T025010_D08_N02.09.tar']","['S2B_MSIL1C_20200823T022549_N0209_R046_T49LHL_20200823T041524', 'S2B_MSIL1C_20200823T022549_N0209_R046_T49MHM_20200823T041524']"
125,eruption,Raung_1_05,2020-08-13 00:00:00,2020-08-13 23:59:59,S2B,114.05634390948573,-8.116587097438565,"POLYGON((114.010962412372 -8.243170545899735,114.0109908143335 -7.989997809666106,114.1016970046379 -7.989997809666106,114.1017254065994 -8.243170545899735,114.010962412372 -8.243170545899735))",125,"['S2B_OPER_MSI_L0__GR_VGS1_20200813T042434_S20200813T025002_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS1_20200813T042434_S20200813T025006_D07_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS1_20200813T042434_S20200813T025006_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS1_20200823T042639_S20200823T025002_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS1_20200823T042639_S20200823T025006_D07_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS1_20200823T042639_S20200823T025006_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200813T041346_S20200813T025002_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200813T041346_S20200813T025006_D07_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200813T041346_S20200813T025006_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200813T041346_S20200813T025010_D07_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200813T041346_S20200813T025010_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200823T041348_S20200823T025002_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200823T041348_S20200823T025006_D07_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200823T041348_S20200823T025006_D08_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200823T041348_S20200823T025010_D07_N02.09.tar', 'S2B_OPER_MSI_L0__GR_VGS2_20200823T041348_S20200823T025010_D08_N02.09.tar']","['S2B_MSIL1C_20200813T022549_N0209_R046_T49LHL_20200813T041524', 'S2B_MSIL1C_20200813T022549_N0209_R046_T49MHM_20200813T041524']"
126,eruption,Raung_1_06,2020-08-18 00:00:00,2020-08-18 23:59:59,S2A,114.05634390948573,-8.116587097438565,"POLYGON((114.010962412372 -8.243170545899735,114.0109908143335 -7.989997809666106,114.1016970046379 -7.989997809666106,114.1017254065994 -8.243170545899735,114.010962412372 -8.243170545899735))",126,"['S2A_OPER_MSI_L0__GR_VGS2_20200818T041716_S20200818T025005_D08_N02.09.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20200818T041716_S20200818T025009_D07_N02.09.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20200818T041716_S20200818T025009_D08_N02.09.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20200818T041716_S20200818T025013_D07_N02.09.tar']","['S2A_MSIL1C_20200818T022601_N0209_R046_T49LHL_20200818T042038', 'S2A_MSIL1C_20200818T022601_N0209_R046_T49MHM_20200818T042038']"
127,non_eruption,San_Miguel_10,2017-01-12 00:00:00,2017-01-12 23:59:59,S2A,-88.2656, 13.3823,"POLYGON((-88.31173708812645 13.25575154351949,-88.31178529083331 13.50883876488477,-88.2194147091667 13.50883876488477,-88.21946291187356 13.25575154351949,-88.31173708812645 13.25575154351949))",127,"['S2A_OPER_MSI_L0__GR_SGS__20170112T211547_S20170112T162936_D04_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20170112T211547_S20170112T162939_D04_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20170112T211547_S20170112T162939_D05_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20170112T211547_S20170112T162943_D05_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20170112T211547_S20170112T162946_D05_N02.04.tar']","['S2A_MSIL1C_20170112T161621_N0204_R140_T16PCA_20170112T162845', 'S2A_MSIL1C_20170112T161621_N0204_R140_T16PCV_20170112T162845']"
128,eruption,San_Miguel_10,2018-02-06 00:00:00,2018-02-06 23:59:59,S2A,-88.2656, 13.3823,"POLYGON((-88.31173708812645 13.25575154351949,-88.31178529083331 13.50883876488477,-88.2194147091667 13.50883876488477,-88.21946291187356 13.25575154351949,-88.31173708812645 13.25575154351949))",128,"['S2A_OPER_MSI_L0__GR_SGS__20170112T211547_S20170112T162936_D04_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20170112T211547_S20170112T162939_D04_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20170112T211547_S20170112T162939_D05_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20170112T211547_S20170112T162943_D05_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20170112T211547_S20170112T162946_D05_N02.04.tar']","['S2A_MSIL1C_20180206T161431_N0206_R140_T16PCV_20180206T194502', 'S2A_MSIL1C_20180206T161431_N0206_R140_T16PCA_20180206T194502']"
129,eruption,San_Miguel_11,2018-02-16 00:00:00,2018-02-16 23:59:59,S2A,-88.27679, 13.37377,"POLYGON((-88.32292548084197 13.24722146147503,-88.32297364999465 13.50030885323886,-88.23060635000536 13.50030885323887,-88.23065451915804 13.24722146147503,-88.32292548084197 13.24722146147503))",129,"['S2A_OPER_MSI_L0__GR_MPS__20170201T224303_S20170201T162946_D05_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20170201T211455_S20170201T162936_D04_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20170201T211455_S20170201T162939_D04_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20170201T211455_S20170201T162939_D05_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20170201T211455_S20170201T162943_D05_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20170201T211455_S20170201T162946_D05_N02.04.tar']","['S2A_MSIL1C_20180216T161341_N0206_R140_T16PCA_20180216T224729', 'S2A_MSIL1C_20180216T161341_N0206_R140_T16PCV_20180216T224729']"
130,non_eruption,San_Miguel_11,2017-02-01 00:00:00,2017-02-01 23:59:59,S2A,-88.27679, 13.37377,"POLYGON((-88.32292548084197 13.24722146147503,-88.32297364999465 13.50030885323886,-88.23060635000536 13.50030885323887,-88.23065451915804 13.24722146147503,-88.32292548084197 13.24722146147503))",130,"['S2A_OPER_MSI_L0__GR_MPS__20170201T224303_S20170201T162946_D05_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20170201T211455_S20170201T162936_D04_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20170201T211455_S20170201T162939_D04_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20170201T211455_S20170201T162939_D05_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20170201T211455_S20170201T162943_D05_N02.04.tar', 'S2A_OPER_MSI_L0__GR_SGS__20170201T211455_S20170201T162946_D05_N02.04.tar']","['S2A_MSIL1C_20170201T161501_N0204_R140_T16PCV_20170201T161937', 'S2A_MSIL1C_20170201T161501_N0204_R140_T16PCA_20170201T161937']"
131,eruption,San_Miguel_12,2018-03-08 00:00:00,2018-03-08 23:59:59,S2A,-88.2708, 13.4214,"POLYGON((-88.31694447008695 13.29485192023846,-88.31699282667284 13.54793835924012,-88.22460717332714 13.54793835924013,-88.22465552991304 13.29485192023846,-88.31694447008695 13.29485192023846))",131,"['S2A_OPER_MSI_L0__GR_MTI__20170323T211003_S20170323T162933_D04_N02.04.tar', 'S2A_OPER_MSI_L0__GR_MTI__20170323T211003_S20170323T162937_D04_N02.04.tar', 'S2A_OPER_MSI_L0__GR_MTI__20170323T211003_S20170323T162940_D04_N02.04.tar', 'S2A_OPER_MSI_L0__GR_MTI__20170323T211003_S20170323T162940_D05_N02.04.tar', 'S2A_OPER_MSI_L0__GR_MTI__20170323T211003_S20170323T162944_D05_N02.04.tar', 'S2A_OPER_MSI_L0__GR_MTI__20170323T211003_S20170323T162947_D05_N02.04.tar']","['S2A_MSIL1C_20180308T161111_N0206_R140_T16PCA_20180308T211755', 'S2A_MSIL1C_20180308T161111_N0206_R140_T16PCV_20180308T211755']"
132,non_eruption,San_Miguel_12,2017-03-23 00:00:00,2017-03-23 23:59:59,S2A,-88.2708, 13.4214,"POLYGON((-88.31694447008695 13.29485192023846,-88.31699282667284 13.54793835924012,-88.22460717332714 13.54793835924013,-88.22465552991304 13.29485192023846,-88.31694447008695 13.29485192023846))",132,"['S2A_OPER_MSI_L0__GR_MTI__20170323T211003_S20170323T162933_D04_N02.04.tar', 'S2A_OPER_MSI_L0__GR_MTI__20170323T211003_S20170323T162937_D04_N02.04.tar', 'S2A_OPER_MSI_L0__GR_MTI__20170323T211003_S20170323T162940_D04_N02.04.tar', 'S2A_OPER_MSI_L0__GR_MTI__20170323T211003_S20170323T162940_D05_N02.04.tar', 'S2A_OPER_MSI_L0__GR_MTI__20170323T211003_S20170323T162944_D05_N02.04.tar', 'S2A_OPER_MSI_L0__GR_MTI__20170323T211003_S20170323T162947_D05_N02.04.tar']","['S2A_MSIL1C_20170323T161341_N0204_R140_T16PCA_20170323T162615', 'S2A_MSIL1C_20170323T161341_N0204_R140_T16PCV_20170323T162615']"
133,eruption,Sangay_00,2019-05-17 00:00:00,2019-05-17 23:59:59,S2A,-78.33997003173538,-2.0051714320640963,"POLYGON((-78.3849166585203 -2.131780868392906,-78.3849097508281 -1.878560558193828,-78.29503031264265 -1.878560558193829,-78.29502340495046 -2.131780868392906,-78.3849166585203 -2.131780868392906))",133,"['S2A_OPER_MSI_L0__GR_MTI__20190517T201654_S20190517T154349_D08_N02.07.tar', 'S2A_OPER_MSI_L0__GR_MTI__20190517T201654_S20190517T154349_D09_N02.07.tar', 'S2A_OPER_MSI_L0__GR_MTI__20190517T201654_S20190517T154353_D09_N02.07.tar', 'S2A_OPER_MSI_L0__GR_SGS__20190517T184648_S20190517T154342_D08_N02.07.tar', 'S2A_OPER_MSI_L0__GR_SGS__20190517T184648_S20190517T154346_D08_N02.07.tar', 'S2A_OPER_MSI_L0__GR_SGS__20190517T184648_S20190517T154349_D08_N02.07.tar', 'S2A_OPER_MSI_L0__GR_SGS__20190517T184648_S20190517T154349_D09_N02.07.tar', 'S2A_OPER_MSI_L0__GR_SGS__20190517T184648_S20190517T154353_D09_N02.07.tar']","['S2A_MSIL1C_20190517T153621_N0207_R068_T17MQU_20190517T185745', 'S2A_MSIL1C_20190517T153621_N0207_R068_T17MQT_20190517T185745', 'S2A_MSIL1C_20190517T153621_N0207_R068_T17MRT_20190517T185745', 'S2A_MSIL1C_20190517T153621_N0207_R068_T17MRU_20190517T185745']"
134,eruption,Sangay_01,2021-07-05 00:00:00,2021-07-05 23:59:59,S2A,-78.34168664550491,-2.004828319500022,"POLYGON((-78.38663326233846 -2.131437756484313,-78.38662635583066 -1.878217445220367,-78.29674693517916 -1.878217445220367,-78.29674002867135 -2.131437756484313,-78.38663326233846 -2.131437756484313))",134,"['S2A_OPER_MSI_L0__GR_VGS2_20210705T203923_S20210705T154341_D08_N03.01.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20210705T203923_S20210705T154345_D08_N03.01.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20210705T203923_S20210705T154348_D08_N03.01.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20210705T203923_S20210705T154348_D09_N03.01.tar', 'S2A_OPER_MSI_L0__GR_VGS2_20210705T203923_S20210705T154352_D09_N03.01.tar']","['S2A_MSIL1C_20210705T153621_N0301_R068_T17MQT_20210705T205715', 'S2A_MSIL1C_20210705T153621_N0301_R068_T17MRU_20210705T205715', 'S2A_MSIL1C_20210705T153621_N0301_R068_T17MQU_20210705T205715', 'S2A_MSIL1C_20210705T153621_N0301_R068_T17MRT_20210705T205715']"
135,eruption,Sangay_02,2021-12-27 00:00:00,2021-12-27 23:59:59,S2B,78.34305993652053,-2.002083416399168,"POLYGON((78.29811339924017 -2.128692858624042,78.29812029627284 -1.875472538847681,78.38799957676822 -1.875472538847681,78.3880064738009 -2.128692858624042,78.29811339924017 -2.128692858624042))",135,,[]
136,eruption,Sangay_10,2018-08-25 00:00:00,2018-08-25 23:59:59,S2B,-78.33946, -2.0056,"POLYGON((-78.38440663921702 -2.132209435509947,-78.38439973004544 -1.87898912664121,-78.29452026995456 -1.87898912664121,-78.29451336078299 -2.132209435509947,-78.38440663921702 -2.132209435509947))",136,"['S2B_OPER_MSI_L0__GR_SGS__20180825T203426_S20180825T154330_D08_N02.06.tar', 'S2B_OPER_MSI_L0__GR_SGS__20180825T203426_S20180825T154334_D08_N02.06.tar', 'S2B_OPER_MSI_L0__GR_SGS__20180825T203426_S20180825T154337_D08_N02.06.tar', 'S2B_OPER_MSI_L0__GR_SGS__20180825T203426_S20180825T154337_D09_N02.06.tar', 'S2B_OPER_MSI_L0__GR_SGS__20180825T203426_S20180825T154341_D09_N02.06.tar']","['S2B_MSIL1C_20180825T153609_N0206_R068_T17MQT_20180825T205020', 'S2B_MSIL1C_20180825T153609_N0206_R068_T17MRT_20180825T205020', 'S2B_MSIL1C_20180825T153609_N0206_R068_T17MQU_20180825T205020', 'S2B_MSIL1C_20180825T153609_N0206_R068_T17MRU_20180825T205020']"
137,eruption,Sangay_11,2018-10-29 00:00:00,2018-10-29 23:59:59,S2A,-78.33946, -2.0056,"POLYGON((-78.38440663921702 -2.132209435509947,-78.38439973004544 -1.87898912664121,-78.29452026995456 -1.87898912664121,-78.29451336078299 -2.132209435509947,-78.38440663921702 -2.132209435509947))",137,"['S2A_OPER_MSI_L0__GR_SGS__20181029T185048_S20181029T154335_D08_N02.06.tar', 'S2A_OPER_MSI_L0__GR_SGS__20181029T185048_S20181029T154339_D08_N02.06.tar', 'S2A_OPER_MSI_L0__GR_SGS__20181029T185048_S20181029T154339_D09_N02.06.tar', 'S2A_OPER_MSI_L0__GR_SGS__20181029T185048_S20181029T154342_D08_N02.06.tar', 'S2A_OPER_MSI_L0__GR_SGS__20181029T185048_S20181029T154342_D09_N02.06.tar', 'S2A_OPER_MSI_L0__GR_SGS__20181029T185048_S20181029T154346_D09_N02.06.tar']","['S2A_MSIL1C_20181029T153621_N0206_R068_T17MQT_20181029T191436', 'S2A_MSIL1C_20181029T153621_N0206_R068_T17MRU_20181029T191436', 'S2A_MSIL1C_20181029T153621_N0206_R068_T17MQU_20181029T191436', 'S2A_MSIL1C_20181029T153621_N0206_R068_T17MRT_20181029T191436']"
